property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date
BLR-10118,Indiranagar,12.980435,77.648387,Sobha Ltd,Plot,Fully-furnished,Resale,882,0,0,0,2,0,0,9,19,1.48,3.08,3.13,5.91,8.5,6,7,16657725,55,94,11.8,0.0956,2021-05-17
BLR-10119,HSR Layout,12.925936,77.658777,Godrej Properties,Apartment,Unfurnished,Ready to Move,2179,2,2,2,0,11,14,10,5,1.42,7.87,4.37,8.61,8.1,6,9,27178110,59,91,7.31,0.0948,2022-02-01
BLR-10120,Rajajinagar,12.978703,77.54553,Sobha Ltd,Plot,Unfurnished,Ready to Move,947,0,0,0,1,0,0,16,20,1.79,3.59,9.65,5.38,8.5,7,10,9975899,71,65,9.82,0.0672,2021-04-23
BLR-10121,Electronic City,12.843758,77.6624,Lodha Group,Plot,Unfurnished,New Launch,1157,0,0,0,1,0,0,4,15,2.09,2.99,7.77,16.0,6.8,5,4,6677326,35,52,16.8,0.1702,2021-11-02
BLR-10122,HSR Layout,12.921217,77.633794,Mantri Developers,Apartment,Unfurnished,New Launch,1516,4,3,2,1,3,4,5,19,3.87,2.15,4.78,7.03,7.4,5,4,22340656,46,50,13.88,0.1194,2022-02-01
BLR-10123,Electronic City,12.847417,77.673151,Lodha Group,Villa,Unfurnished,Ready to Move,2860,3,2,1,2,1,4,25,5,1.38,3.8,1.93,16.22,7.0,8,7,20026687,52,70,16.78,0.1329,2021-01-18
BLR-10124,Marathahalli,12.951574,77.715723,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1108,1,1,2,1,8,12,17,6,2.81,5.21,8.03,13.31,6.9,9,10,8506790,75,86,10.68,0.1127,2022-09-19
BLR-10125,BTM Layout,12.92586,77.609251,Assetz Property Group,Plot,Unfurnished,Resale,2657,0,0,0,2,0,0,12,9,0.41,6.52,3.03,5.33,9.0,7,10,19526072,50,37,8.63,0.0849,2021-05-08
BLR-10126,Marathahalli,12.961008,77.702793,Lodha Group,Apartment,Unfurnished,Ready to Move,729,1,1,1,0,3,8,18,20,0.66,5.66,9.49,11.78,8.0,6,10,9402385,93,94,14.17,0.0985,2022-10-01
BLR-10127,Indiranagar,12.966608,77.626857,Brigade Group,Apartment,Fully-furnished,Resale,1452,3,3,0,0,16,19,10,12,2.21,7.37,8.49,3.54,8.6,9,9,38333699,97,71,10.42,0.1076,2022-02-04
BLR-10128,Yelahanka,13.104111,77.592005,Lodha Group,Villa,Semi-furnished,New Launch,3178,4,3,1,2,1,4,25,7,9.07,4.58,8.93,14.74,4.2,10,8,24305994,67,41,15.65,0.1407,2020-01-04
BLR-10129,Kanakapura Road,12.858437,77.56936,Brigade Group,Apartment,Semi-furnished,Ready to Move,2824,2,2,2,0,13,13,20,12,9.71,2.06,9.83,12.88,4.2,5,10,18000504,72,82,16.47,0.1207,2021-03-05
BLR-10130,Bannerghatta Road,12.880964,77.600862,Salarpuria Sattva,Villa,Semi-furnished,Ready to Move,3235,4,2,3,2,1,2,14,17,9.05,2.94,3.94,10.1,4.9,9,9,34235317,87,34,11.58,0.148,2020-03-09
BLR-10131,JP Nagar,12.89223,77.598973,Sobha Ltd,Apartment,Unfurnished,Ready to Move,1569,2,2,1,0,7,8,23,12,3.09,4.99,4.98,8.84,7.4,6,8,15201953,42,67,7.1,0.0723,2021-01-24
BLR-10132,KR Puram,13.003636,77.701561,Shriram Properties,Villa,Unfurnished,Resale,4757,5,4,2,2,3,3,7,17,2.08,3.01,4.45,12.12,7.4,9,7,33140131,51,62,11.18,0.1686,2022-08-27
BLR-10133,Koramangala,12.945312,77.626427,Brigade Group,Apartment,Semi-furnished,Resale,2128,5,4,2,1,2,11,5,16,0.47,3.63,2.85,4.52,9.1,6,10,49084252,74,94,4.68,0.0648,2024-03-29
BLR-10134,Kanakapura Road,12.882883,77.547223,Prestige Group,Apartment,Unfurnished,Resale,749,2,1,2,0,16,24,15,18,8.14,4.23,5.84,11.12,5.1,8,5,8080231,57,49,13.17,0.1276,2022-05-17
BLR-10135,Electronic City,12.855899,77.664091,Lodha Group,Plot,Unfurnished,New Launch,2383,0,0,0,1,0,0,20,4,1.78,4.54,5.65,14.91,7.1,5,10,9645354,83,39,16.11,0.1449,2020-10-30
BLR-10136,Kanakapura Road,12.87166,77.56361,Assetz Property Group,Villa,Unfurnished,Ready to Move,4906,3,2,3,2,1,3,13,17,3.34,2.35,1.7,11.61,6.9,5,7,37838036,60,31,14.32,0.1647,2021-07-04
BLR-10137,BTM Layout,12.907238,77.601442,Mantri Developers,Apartment,Unfurnished,Ready to Move,1741,4,3,1,0,22,25,7,12,1.3,3.45,6.56,7.2,8.4,8,9,20581823,77,32,10.62,0.1009,2020-11-21
BLR-10138,Electronic City,12.836173,77.659551,Prestige Group,Apartment,Fully-furnished,Resale,2575,5,5,2,0,1,21,6,9,1.3,0.59,3.8,16.62,7.0,8,8,22314783,33,55,18.46,0.1423,2023-05-01
BLR-10139,Rajajinagar,12.979673,77.549985,Assetz Property Group,Apartment,Semi-furnished,Resale,2443,4,3,0,1,2,11,0,8,2.6,5.25,6.87,4.92,8.2,5,10,44220581,31,85,9.37,0.0947,2023-08-18
BLR-10140,Sarjapur Road,12.910008,77.684835,Mantri Developers,Villa,Fully-furnished,Ready to Move,1834,3,3,3,2,2,4,13,10,4.18,2.56,5.35,11.94,6.5,5,8,24114951,77,61,17.77,0.1279,2020-08-09
BLR-10141,Malleswaram,13.008162,77.579724,Prestige Group,Apartment,Unfurnished,Ready to Move,1632,4,3,1,1,23,23,6,14,2.05,5.51,7.3,4.37,8.5,7,7,25918668,54,68,8.16,0.0736,2021-03-31
BLR-10142,Devanahalli,13.107469,77.700679,Godrej Properties,Villa,Unfurnished,Resale,3748,5,3,3,1,2,2,9,19,12.63,1.63,6.89,18.98,2.1,7,5,28603207,72,72,17.15,0.1656,2021-08-25
BLR-10143,Rajajinagar,12.988682,77.564899,Prestige Group,Builder Floor,Semi-furnished,Resale,2427,2,2,1,0,9,9,21,6,0.58,1.76,4.27,3.74,9.2,8,5,29211842,40,87,9.01,0.06,2020-12-28
BLR-10144,Jayanagar,12.921499,77.569932,Brigade Group,Villa,Fully-furnished,Ready to Move,1819,4,3,1,1,1,4,15,15,1.97,3.35,9.66,6.18,8.3,6,9,42545864,71,92,3.1,0.0414,2023-10-17
BLR-10145,Whitefield,12.972691,77.745035,Sobha Ltd,Villa,Semi-furnished,Resale,2819,3,4,2,1,2,2,12,3,2.14,2.47,7.36,16.3,6.7,10,5,33527257,75,49,15.31,0.0999,2024-07-20
BLR-10146,Yelahanka,13.087158,77.61114,Prestige Group,Apartment,Semi-furnished,Ready to Move,1418,3,3,0,0,3,3,3,14,10.77,2.2,5.49,12.97,3.7,10,4,12185193,44,78,13.14,0.1567,2020-09-10
BLR-10147,Devanahalli,13.100588,77.703959,Sobha Ltd,Apartment,Semi-furnished,Resale,1127,1,1,1,1,4,16,19,18,12.19,1.12,1.41,18.6,2.3,6,10,7302779,55,70,18.66,0.1922,2021-08-27
BLR-10148,Sarjapur Road,12.913007,77.670339,Assetz Property Group,Apartment,Unfurnished,Resale,2533,3,2,1,0,1,10,21,17,3.49,0.9,5.26,10.48,7.0,7,9,17087105,67,58,17.92,0.1379,2020-07-23
BLR-10149,Sarjapur Road,12.917654,77.670089,Brigade Group,Builder Floor,Fully-furnished,Ready to Move,1690,4,3,1,0,1,6,0,12,5.58,3.61,6.33,10.14,6.2,7,5,19602174,88,59,13.8,0.1601,2023-11-13
BLR-10150,Malleswaram,12.989364,77.570334,Assetz Property Group,Builder Floor,Fully-furnished,New Launch,1183,1,1,2,0,2,4,13,16,0.71,3.16,3.78,3.29,9.2,10,5,19740432,82,81,6.42,0.0328,2021-06-19
BLR-10151,Jayanagar,12.911637,77.588102,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,2649,3,2,2,1,4,19,21,6,2.55,4.56,9.88,6.7,8.0,6,8,37034961,51,34,8.96,0.0751,2021-10-18
BLR-10152,Bannerghatta Road,12.88552,77.599557,Assetz Property Group,Apartment,Unfurnished,New Launch,1639,2,2,2,1,13,23,7,16,2.7,4.09,3.37,9.59,7.5,5,4,14610127,30,36,10.25,0.1475,2023-06-21
BLR-10153,JP Nagar,12.894223,77.590467,Assetz Property Group,Builder Floor,Fully-furnished,Resale,2803,3,2,1,0,14,14,7,17,3.67,3.03,4.69,8.62,7.2,5,6,28409466,67,95,10.44,0.0913,2023-12-08
BLR-10154,Koramangala,12.923433,77.621934,Salarpuria Sattva,Apartment,Unfurnished,Resale,1172,2,2,2,1,4,16,19,8,1.99,6.3,7.25,6.12,8.3,10,10,17844087,87,83,4.86,0.0795,2022-10-29
BLR-10155,HSR Layout,12.90231,77.654057,Mantri Developers,Plot,Fully-furnished,Ready to Move,617,0,0,0,1,0,0,17,18,4.01,7.3,7.01,10.04,6.9,5,7,7047989,71,89,11.24,0.1229,2022-05-07
BLR-10156,Hennur,13.045569,77.649092,Mantri Developers,Plot,Fully-furnished,Ready to Move,1616,0,0,0,2,0,0,12,6,1.97,4.9,8.9,10.12,7.7,9,10,9040954,57,50,15.16,0.1126,2024-01-03
BLR-10157,JP Nagar,12.913736,77.595942,Mantri Developers,Villa,Unfurnished,Resale,4554,3,4,3,2,1,4,22,20,2.98,5.4,4.35,6.44,7.8,7,10,48326026,43,28,6.09,0.0829,2020-04-18
BLR-10158,Indiranagar,12.963629,77.645614,Mantri Developers,Apartment,Semi-furnished,Resale,1159,2,1,0,0,3,4,24,5,1.93,5.47,5.75,5.6,8.4,8,5,20428608,66,31,10.58,0.1056,2022-03-04
BLR-10159,KR Puram,13.017453,77.698098,Mantri Developers,Plot,Semi-furnished,Resale,1880,0,0,0,1,0,0,0,9,7.38,5.7,6.58,12.32,5.2,9,5,10454874,67,82,17.75,0.1206,2023-10-30
BLR-10160,Electronic City,12.834811,77.658179,Godrej Properties,Apartment,Unfurnished,Resale,1211,3,3,1,1,4,4,17,2,3.98,5.74,1.8,16.7,5.9,5,10,8530935,68,87,16.31,0.1674,2023-01-31
BLR-10161,BTM Layout,12.910407,77.623609,Lodha Group,Apartment,Semi-furnished,New Launch,1801,3,3,2,0,5,5,13,9,3.57,5.37,3.51,7.5,7.4,9,8,18045320,31,39,10.93,0.1101,2022-07-01
BLR-10162,Bannerghatta Road,12.871606,77.600315,Sobha Ltd,Plot,Fully-furnished,Resale,1598,0,0,0,1,0,0,21,14,4.05,5.85,0.54,11.14,6.7,9,10,9755144,67,49,13.41,0.1192,2020-06-17
BLR-10163,Koramangala,12.924813,77.623277,Shriram Properties,Apartment,Semi-furnished,Resale,2703,2,2,0,0,21,24,21,15,2.69,7.53,7.54,6.06,8.0,7,4,36372158,62,34,4.38,0.0745,2021-04-11
BLR-10164,Marathahalli,12.959185,77.694595,Sobha Ltd,Apartment,Unfurnished,Ready to Move,2347,5,4,1,0,2,3,17,20,0.75,6.82,3.77,10.92,8.1,10,6,23586508,86,73,9.97,0.1037,2023-09-15
BLR-10165,Whitefield,12.954951,77.7528,Lodha Group,Apartment,Unfurnished,Ready to Move,2685,3,3,2,1,13,15,20,2,3.54,4.53,1.5,17.24,6.0,9,8,22524488,74,52,11.13,0.1148,2023-08-15
BLR-10166,Basavanagudi,12.933123,77.576118,Mantri Developers,Apartment,Fully-furnished,Ready to Move,1253,1,1,0,0,2,6,24,19,0.83,5.44,2.73,4.72,9.0,7,6,16917403,42,61,9.59,0.0872,2021-01-31
BLR-10167,Jayanagar,12.919947,77.583199,Puravankara,Apartment,Unfurnished,Resale,1844,4,4,2,1,12,21,13,15,0.97,3.0,6.89,5.87,8.7,8,6,32793645,43,47,6.41,0.0687,2020-06-16
BLR-10168,Marathahalli,12.960648,77.702204,Assetz Property Group,Builder Floor,Fully-furnished,New Launch,1073,3,3,1,0,3,23,0,20,2.73,4.8,9.09,11.72,7.2,9,7,16081855,80,53,9.04,0.1335,2023-04-22
BLR-10169,JP Nagar,12.911082,77.599732,Shriram Properties,Apartment,Fully-furnished,Ready to Move,2552,2,1,1,0,1,19,25,6,2.4,1.6,9.5,6.75,8.0,10,9,23313865,58,87,8.51,0.0739,2021-06-25
BLR-10170,BTM Layout,12.906815,77.61471,Shriram Properties,Apartment,Fully-furnished,Resale,1346,3,2,1,0,15,18,1,10,3.39,2.25,5.58,7.53,7.5,7,8,20885714,96,57,12.85,0.0926,2021-04-01
BLR-10171,Basavanagudi,12.951709,77.578533,Godrej Properties,Apartment,Unfurnished,Resale,1913,5,4,2,0,3,3,14,8,1.18,1.43,6.14,2.81,9.1,8,10,24009232,91,86,5.79,0.0626,2020-11-26
BLR-10172,KR Puram,12.995359,77.703286,Brigade Group,Apartment,Unfurnished,Resale,676,1,1,0,0,17,23,18,18,7.71,4.87,5.77,12.07,5.1,10,10,5479871,87,85,11.6,0.162,2020-12-15
BLR-10173,Bannerghatta Road,12.856597,77.592881,Mantri Developers,Builder Floor,Semi-furnished,Resale,2961,3,3,2,1,17,24,5,20,2.55,3.15,1.58,12.79,7.1,9,9,25657103,42,47,11.05,0.1286,2023-06-13
BLR-10174,Hennur,13.058353,77.638264,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,2676,2,2,1,0,5,24,24,13,7.12,5.64,4.46,10.74,5.5,8,6,17366585,42,79,15.19,0.108,2022-09-04
BLR-10175,Bannerghatta Road,12.859635,77.577416,Puravankara,Plot,Fully-furnished,New Launch,943,0,0,0,2,0,0,19,2,7.67,6.36,5.91,12.59,5.0,10,5,5284147,76,38,12.21,0.1093,2023-08-27
BLR-10176,Kanakapura Road,12.883055,77.56013,Shriram Properties,Apartment,Unfurnished,New Launch,2695,5,4,2,1,11,11,24,17,4.61,4.56,4.99,10.53,6.6,10,7,17538957,45,54,17.98,0.1468,2023-12-03
BLR-10177,Sarjapur Road,12.899193,77.678425,Sobha Ltd,Apartment,Semi-furnished,New Launch,2582,5,4,2,0,22,22,5,6,6.72,4.88,1.15,12.14,5.5,9,4,27544073,81,91,17.51,0.1272,2023-05-08
BLR-10178,Indiranagar,12.977853,77.644656,Shriram Properties,Plot,Unfurnished,Ready to Move,1317,0,0,0,2,0,0,14,11,0.75,6.31,5.25,5.47,8.9,10,4,17911864,50,36,9.59,0.1098,2024-05-15
BLR-10179,Yelahanka,13.103891,77.587136,Shriram Properties,Apartment,Semi-furnished,Ready to Move,2118,5,5,2,0,3,3,2,20,5.48,7.71,2.98,14.73,5.6,8,8,16703815,94,38,14.23,0.1635,2022-10-27
BLR-10180,JP Nagar,12.905759,77.578435,Lodha Group,Apartment,Semi-furnished,Ready to Move,979,3,2,2,1,9,21,12,16,3.5,7.19,8.66,7.53,7.5,8,9,12331557,59,65,7.54,0.0847,2021-12-24
BLR-10181,Basavanagudi,12.949585,77.586608,Lodha Group,Apartment,Semi-furnished,Resale,1578,3,2,0,1,11,15,2,13,1.48,4.67,2.07,2.6,9.0,6,7,29528863,60,58,6.64,0.0624,2021-02-19
BLR-10182,Bannerghatta Road,12.88301,77.603263,Mantri Developers,Builder Floor,Fully-furnished,Ready to Move,1958,3,3,0,0,4,5,24,13,6.97,4.04,9.86,9.9,5.7,8,5,16008127,65,75,16.41,0.1133,2023-03-27
BLR-10183,HSR Layout,12.91453,77.639363,Mantri Developers,Apartment,Fully-furnished,Ready to Move,2233,5,5,2,0,7,14,14,12,3.6,0.29,2.34,7.99,7.4,9,10,26774924,60,59,10.84,0.0983,2023-06-09
BLR-10184,Jayanagar,12.912996,77.576898,Brigade Group,Apartment,Fully-furnished,Resale,2542,5,5,1,1,25,25,11,20,0.57,4.69,2.52,6.79,8.8,6,8,50876115,48,44,5.67,0.0584,2020-01-20
BLR-10185,Sarjapur Road,12.90134,77.678129,Puravankara,Apartment,Unfurnished,Resale,1050,3,2,1,0,5,12,12,10,6.77,5.11,4.66,11.96,5.5,9,8,9879167,32,77,12.8,0.1173,2024-11-11
BLR-10186,Hennur,13.049417,77.651657,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2858,3,2,1,1,11,13,24,11,4.25,7.66,8.72,10.63,6.7,8,9,19828328,39,35,12.83,0.1097,2021-04-12
BLR-10187,Jayanagar,12.912402,77.573807,Brigade Group,Apartment,Unfurnished,Ready to Move,1693,4,3,1,1,12,17,13,9,2.05,7.54,7.1,6.96,8.1,5,4,24146932,36,28,9.15,0.0763,2022-12-09
BLR-10188,Electronic City,12.856127,77.662516,Brigade Group,Apartment,Semi-furnished,Resale,1136,1,1,1,1,4,10,14,2,1.32,2.98,9.18,14.8,7.3,9,6,8434812,52,83,12.95,0.1579,2023-07-26
BLR-10189,Kanakapura Road,12.857489,77.551403,Brigade Group,Apartment,Unfurnished,New Launch,2686,4,3,1,0,8,20,14,11,3.1,4.28,7.66,13.52,6.7,9,4,16966781,91,63,15.44,0.1205,2022-05-31
BLR-10190,JP Nagar,12.906798,77.594699,Salarpuria Sattva,Villa,Unfurnished,Ready to Move,1829,5,3,1,2,2,4,12,14,1.34,0.82,6.37,7.21,8.4,9,10,25880824,98,59,7.9,0.0848,2024-10-13
BLR-10191,Electronic City,12.851656,77.670313,Shriram Properties,Apartment,Unfurnished,Resale,1686,2,1,2,1,9,17,6,2,2.67,1.0,2.91,15.66,6.6,6,4,10391600,73,78,15.46,0.1387,2024-06-25
BLR-10192,Malleswaram,12.993948,77.576671,Brigade Group,Plot,Unfurnished,Ready to Move,2499,0,0,0,1,0,0,10,3,0.95,3.26,5.57,3.15,9.1,7,10,25684912,61,74,3.09,0.0763,2022-06-26
BLR-10193,Bannerghatta Road,12.871728,77.584799,Lodha Group,Penthouse,Semi-furnished,Resale,2637,3,4,2,2,21,21,12,7,7.03,0.53,9.39,11.16,5.5,10,6,28669804,57,39,16.21,0.1142,2022-06-08
BLR-10194,Jayanagar,12.937925,77.598709,Sobha Ltd,Apartment,Semi-furnished,Resale,1630,2,1,0,1,1,3,22,9,0.64,0.91,6.3,3.77,9.2,10,4,23682605,98,38,7.51,0.0375,2021-04-21
BLR-10195,Jayanagar,12.926771,77.585082,Lodha Group,Plot,Unfurnished,Ready to Move,2022,0,0,0,2,0,0,23,6,0.9,0.51,7.15,5.09,8.9,8,5,19549963,71,84,6.81,0.0465,2024-08-29
BLR-10196,Hennur,13.041571,77.629366,Godrej Properties,Plot,Semi-furnished,New Launch,2871,0,0,0,1,0,0,2,19,3.57,0.21,6.49,8.64,7.3,5,8,20874416,60,66,15.43,0.1433,2023-09-10
BLR-10197,Devanahalli,13.102759,77.698938,Sobha Ltd,Builder Floor,Semi-furnished,Resale,1277,3,2,2,1,5,7,10,18,11.59,0.54,9.4,18.45,2.6,5,7,9184581,79,87,15.22,0.1815,2023-12-07
BLR-10198,Kanakapura Road,12.871908,77.558671,Shriram Properties,Apartment,Fully-furnished,Resale,2000,3,3,0,0,8,9,14,15,10.4,6.4,0.87,11.75,4.1,10,4,14811651,57,91,12.55,0.1258,2024-01-25
BLR-10199,Bannerghatta Road,12.879874,77.593699,Lodha Group,Apartment,Unfurnished,New Launch,1276,1,1,2,1,6,23,23,16,7.62,3.53,1.31,10.2,5.4,9,6,10146886,86,70,13.74,0.1541,2023-01-31
BLR-10200,Jayanagar,12.931789,77.598289,Godrej Properties,Builder Floor,Fully-furnished,Ready to Move,2188,5,4,2,0,10,10,12,13,2.89,3.69,4.15,4.44,8.2,9,4,35934643,68,25,9.95,0.048,2021-03-30
BLR-10201,Hebbal,13.044732,77.586557,Brigade Group,Builder Floor,Unfurnished,Resale,588,3,2,2,0,18,19,3,10,2.03,4.74,2.56,8.18,8.0,8,8,9294858,71,86,13.14,0.0904,2024-08-18
BLR-10202,Kanakapura Road,12.860202,77.562383,Lodha Group,Builder Floor,Unfurnished,Ready to Move,890,3,2,0,0,13,21,24,15,6.75,6.97,8.74,12.87,5.4,9,4,6650637,36,64,16.43,0.1515,2021-10-15
BLR-10203,Devanahalli,13.107485,77.712276,Sobha Ltd,Villa,Fully-furnished,New Launch,3138,5,4,1,2,1,2,14,9,9.32,6.33,1.74,19.77,3.3,10,4,24294306,81,89,16.84,0.1761,2023-11-30
BLR-10204,HSR Layout,12.924824,77.632288,Puravankara,Builder Floor,Semi-furnished,Ready to Move,2469,3,2,1,0,19,23,17,9,0.82,6.26,3.44,6.61,8.7,10,7,27194708,71,69,9.44,0.1056,2020-02-19
BLR-10205,JP Nagar,12.89573,77.595673,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,1932,5,5,1,0,2,4,21,5,3.78,2.1,6.32,8.44,7.2,7,4,17606754,69,82,11.63,0.0883,2021-11-10
BLR-10206,Hebbal,13.038939,77.585393,Prestige Group,Penthouse,Semi-furnished,Ready to Move,3367,3,4,3,1,19,19,12,10,1.1,2.42,7.96,7.55,8.4,10,4,53260482,76,38,12.62,0.0811,2024-11-11
BLR-10207,Yelahanka,13.100398,77.603632,Shriram Properties,Apartment,Unfurnished,Ready to Move,2059,2,1,1,0,18,22,5,2,2.4,7.39,3.26,14.36,6.9,5,6,13921204,68,55,15.49,0.1898,2022-10-23
BLR-10208,Marathahalli,12.964696,77.69842,Sobha Ltd,Builder Floor,Fully-furnished,Ready to Move,1555,5,5,2,0,4,11,10,14,3.36,5.49,8.77,11.28,7.0,9,5,17295043,72,82,10.19,0.1125,2021-02-27
BLR-10209,HSR Layout,12.925558,77.633152,Brigade Group,Villa,Fully-furnished,Ready to Move,4601,3,2,2,1,3,4,13,20,4.63,2.68,5.71,6.61,7.2,7,10,82776076,70,77,12.09,0.1277,2021-09-13
BLR-10210,Rajajinagar,12.972383,77.540084,Godrej Properties,Penthouse,Fully-furnished,New Launch,3621,3,3,2,1,19,19,0,20,1.91,4.85,2.54,5.91,8.3,8,5,119560513,77,48,8.23,0.0911,2022-10-03
BLR-10211,Malleswaram,13.007012,77.570436,Puravankara,Apartment,Semi-furnished,Ready to Move,1291,1,1,1,1,2,3,7,4,0.7,7.65,4.56,4.73,9.0,8,5,20349747,78,65,8.43,0.0536,2024-02-29
BLR-10212,Kanakapura Road,12.865022,77.565755,Puravankara,Villa,Fully-furnished,Resale,3951,5,4,1,2,3,2,14,18,7.84,7.87,0.68,12.26,5.0,5,5,32660687,68,61,14.79,0.1477,2022-05-15
BLR-10213,JP Nagar,12.896666,77.588409,Assetz Property Group,Villa,Semi-furnished,Resale,2023,5,4,1,2,2,4,2,19,0.94,3.43,4.67,8.36,8.4,10,5,42724514,71,45,6.63,0.1031,2020-09-10
BLR-10214,Electronic City,12.856265,77.653866,Brigade Group,Apartment,Semi-furnished,Resale,2340,4,4,2,0,13,25,12,12,6.09,5.34,1.76,14.34,5.4,10,4,17553033,87,61,14.17,0.1576,2020-08-28
BLR-10215,HSR Layout,12.916884,77.643212,Shriram Properties,Plot,Semi-furnished,Ready to Move,614,0,0,0,2,0,0,0,2,3.24,4.05,2.4,8.05,7.5,8,4,7108268,65,51,7.05,0.0729,2020-10-30
BLR-10216,Indiranagar,12.977895,77.643368,Salarpuria Sattva,Villa,Fully-furnished,Resale,1950,3,2,3,2,3,4,10,7,0.65,2.42,6.71,5.33,8.9,9,5,68370569,76,29,10.25,0.0556,2021-09-04
BLR-10217,Jayanagar,12.911746,77.585941,Lodha Group,Apartment,Unfurnished,Ready to Move,2052,2,1,2,1,3,5,4,18,1.36,1.84,2.33,6.72,8.4,10,8,38150275,66,79,6.39,0.0665,2021-10-10
BLR-10218,Marathahalli,12.947638,77.711342,Godrej Properties,Apartment,Unfurnished,New Launch,1949,3,2,2,1,16,23,25,8,0.51,0.39,6.37,12.93,7.9,9,7,18582067,57,26,10.34,0.1184,2023-11-14
BLR-10219,JP Nagar,12.918968,77.585073,Assetz Property Group,Apartment,Semi-furnished,Resale,777,2,1,2,0,11,20,3,2,4.21,1.71,8.39,5.94,7.4,8,10,8374510,49,83,6.95,0.1135,2023-01-04
BLR-10220,Jayanagar,12.939509,77.587595,Lodha Group,Apartment,Semi-furnished,Resale,2195,2,1,2,0,11,24,6,4,2.91,2.39,0.6,3.65,8.3,6,8,35354256,44,64,4.31,0.0723,2021-10-06
BLR-10221,Indiranagar,12.97138,77.641202,Prestige Group,Apartment,Unfurnished,Resale,855,2,2,1,0,10,17,16,8,2.76,3.66,0.54,5.05,8.1,6,6,16360230,97,64,10.13,0.0965,2020-10-20
BLR-10222,Koramangala,12.934206,77.610884,Godrej Properties,Builder Floor,Fully-furnished,Resale,2614,3,3,2,1,4,4,22,3,2.84,4.84,1.14,4.52,8.2,9,10,40886260,69,51,6.19,0.0593,2021-01-29
BLR-10223,JP Nagar,12.895547,77.591831,Shriram Properties,Apartment,Unfurnished,New Launch,1807,5,5,1,1,2,7,3,5,1.27,2.93,3.39,8.46,8.2,7,8,19537329,73,94,6.5,0.0866,2020-09-23
BLR-10224,Whitefield,12.974926,77.750905,Mantri Developers,Apartment,Semi-furnished,Ready to Move,706,1,1,0,1,4,5,5,13,2.22,6.58,7.22,16.94,6.6,8,8,8292592,89,37,14.69,0.1173,2023-11-02
BLR-10225,Rajajinagar,12.996973,77.546168,Mantri Developers,Apartment,Fully-furnished,Resale,1416,1,1,1,1,3,15,25,2,0.38,1.08,4.94,5.96,9.0,7,8,19467838,81,38,7.56,0.0596,2023-08-23
BLR-10226,Electronic City,12.859606,77.665516,Sobha Ltd,Builder Floor,Unfurnished,New Launch,2682,5,4,2,0,8,16,17,12,2.87,5.61,4.48,14.63,6.7,7,8,17482613,39,87,13.21,0.1269,2023-05-05
BLR-10227,Rajajinagar,12.996111,77.564318,Salarpuria Sattva,Apartment,Fully-furnished,Ready to Move,899,2,2,1,0,2,15,21,12,1.58,5.35,1.18,4.27,8.7,10,10,11877622,49,82,5.03,0.0719,2022-03-09
BLR-10228,Hennur,13.034027,77.632626,Sobha Ltd,Villa,Semi-furnished,Ready to Move,2601,3,4,2,2,2,4,13,20,1.06,7.89,4.22,8.07,8.4,7,8,31676622,75,39,10.01,0.1517,2024-11-07
BLR-10229,Whitefield,12.979999,77.739528,Mantri Developers,Apartment,Semi-furnished,Ready to Move,2917,5,4,2,1,7,15,13,6,1.54,3.2,9.27,15.73,7.0,10,5,25857283,32,43,9.5,0.1333,2022-09-23
BLR-10230,KR Puram,13.019402,77.693241,Mantri Developers,Plot,Semi-furnished,New Launch,1156,0,0,0,1,0,0,4,15,5.36,3.74,4.41,11.94,6.1,6,5,6372339,93,55,11.05,0.1527,2021-07-05
BLR-10231,KR Puram,13.016706,77.697492,Lodha Group,Plot,Fully-furnished,New Launch,2960,0,0,0,2,0,0,1,5,5.06,7.7,1.08,12.22,6.1,7,7,14942257,41,56,14.66,0.1383,2024-02-27
BLR-10232,Electronic City,12.838876,77.64956,Assetz Property Group,Villa,Semi-furnished,Ready to Move,4008,5,3,3,1,1,3,15,12,4.79,7.69,8.04,15.92,5.7,9,9,32420451,63,32,17.5,0.1578,2023-03-30
BLR-10233,Sarjapur Road,12.891726,77.670646,Godrej Properties,Villa,Unfurnished,Resale,4488,4,4,3,2,1,3,2,10,3.33,2.39,8.62,12.12,6.8,6,8,60579807,77,47,15.61,0.1257,2023-12-06
BLR-10234,Bannerghatta Road,12.873433,77.602455,Salarpuria Sattva,Apartment,Fully-furnished,New Launch,2660,2,1,0,0,5,7,15,9,7.29,5.86,1.92,10.95,5.4,5,9,19491961,36,46,15.74,0.1278,2022-09-02
BLR-10235,JP Nagar,12.920153,77.591186,Prestige Group,Apartment,Unfurnished,Ready to Move,2681,3,2,2,1,13,25,8,11,4.66,3.7,6.88,5.73,7.3,5,4,30352993,85,59,10.46,0.0801,2021-06-30
