property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date,price_per_sqft,listing_year,listing_month,location_score,amenity_index,age_bucket,trend_category,distance_composite,proximity_score,roi_estimate,furnish_numeric,luxury_score,value_ratio,location_encoded,builder_name_encoded,property_type_encoded,furnishing_encoded,listing_type_encoded,trend_category_encoded,predicted_price,price_gap,price_gap_pct,cluster,segment_label,valuation_label,sell_signal
BLR-11190,BTM Layout,12.92412,77.610888,Shriram Properties,Plot,Unfurnished,Ready to Move,2316,0,0,0,1,0,0,19,19,0.8,1.29,4.28,5.57,8.8,8,10,16068573,38,53,10.36,0.1197,2020-11-14,6938.07,2020,11,8.92,0.95,3,Warm,2.786,7.94,15.46,0,0.426,0.758,0,8,3,2,1,3,16146447.0,-77874.0,-0.48,0,Mid-range,Fair Value,HOLD
BLR-11215,BTM Layout,12.914154,77.59599,Brigade Group,Villa,Semi-furnished,Ready to Move,3725,4,2,1,1,1,4,21,17,2.8,6.1,0.44,6.39,7.9,10,7,44363199,49,94,8.08,0.1089,2023-09-05,11909.58,2023,9,8.26,0.85,4,Warm,3.885,7.13,16.16,1,0.636,2.092,0,1,4,1,1,3,44801612.0,-438413.0,-0.98,1,Emerging High-Growth,Fair Value,BUY
BLR-11242,BTM Layout,12.91912,77.60165,Prestige Group,Apartment,Semi-furnished,Ready to Move,1901,5,5,0,1,5,23,15,10,1.52,2.85,3.76,5.89,8.5,6,10,22528567,46,46,12.22,0.103,2024-07-28,11850.9,2024,7,8.2,0.5,3,Warm,3.326,7.54,13.98,1,0.389,1.062,0,5,0,1,1,3,22668908.0,-140341.0,-0.62,0,Mid-range,Fair Value,BUY
BLR-11249,BTM Layout,12.922916,77.60469,Brigade Group,Apartment,Fully-furnished,New Launch,752,2,2,0,1,11,15,3,4,1.41,7.28,5.07,5.52,8.6,5,10,11208136,47,85,12.53,0.1078,2024-04-15,14904.44,2024,4,7.94,0.2,1,Warm,4.344,6.79,15.68,2,0.345,0.528,0,1,0,0,0,3,11313538.0,-105402.0,-0.93,0,Mid-range,Fair Value,BUY
BLR-11285,BTM Layout,12.922087,77.624289,Brigade Group,Apartment,Fully-furnished,Resale,2424,2,1,0,0,1,4,23,16,3.78,3.17,3.95,6.38,7.5,7,9,24691137,56,48,12.56,0.0802,2024-02-03,10186.11,2024,2,7.8,0.8,4,Cool,4.342,6.79,12.26,2,0.545,1.164,0,1,0,0,2,1,24960532.0,-269395.0,-1.08,0,Mid-range,Fair Value,SELL
BLR-11299,BTM Layout,12.909195,77.617515,Godrej Properties,Apartment,Semi-furnished,New Launch,1168,1,1,0,1,2,4,0,5,3.78,7.14,7.76,7.37,7.4,8,10,15052250,39,88,10.79,0.1244,2021-06-09,12887.2,2021,6,8.36,0.25,0,Warm,6.146,5.45,17.03,1,0.283,0.71,0,2,0,1,0,3,15310979.0,-258729.0,-1.69,0,Mid-range,Fair Value,HOLD
BLR-11312,BTM Layout,12.912529,77.616443,Puravankara,Apartment,Unfurnished,Ready to Move,1495,2,1,0,1,14,22,0,11,1.14,2.55,6.12,6.98,8.5,10,6,23335365,38,92,12.02,0.1014,2020-07-08,15608.94,2020,7,8.2,0.55,0,Warm,3.878,7.13,14.8,0,0.277,1.1,0,6,0,2,1,3,23330142.0,5223.0,0.02,0,Mid-range,Fair Value,HOLD
BLR-11316,BTM Layout,12.909171,77.622524,Godrej Properties,Villa,Fully-furnished,Resale,3564,5,2,3,2,1,3,21,19,1.6,2.01,2.06,7.57,8.2,6,6,54204483,41,39,12.09,0.128,2023-09-09,15208.89,2023,9,6.88,0.95,4,Warm,3.266,7.58,16.02,2,0.901,2.556,0,2,4,0,2,3,54330164.0,-125681.0,-0.23,1,Emerging High-Growth,Fair Value,BUY
BLR-11340,BTM Layout,12.926949,77.602954,Assetz Property Group,Apartment,Unfurnished,New Launch,2412,5,5,1,0,10,13,7,15,2.99,6.85,6.32,5.05,8.0,9,7,24950931,73,26,11.73,0.1195,2024-04-09,10344.5,2024,4,8.0,0.75,2,Warm,4.943,6.34,16.38,0,0.382,1.176,0,0,0,2,0,3,25021720.0,-70789.0,-0.28,3,Premium,Fair Value,BUY
BLR-11362,BTM Layout,12.922102,77.607468,Sobha Ltd,Apartment,Semi-furnished,Resale,1654,4,4,1,0,8,13,14,18,1.14,1.35,2.01,5.68,8.7,9,10,20072530,72,39,13.5,0.1044,2020-10-19,12135.75,2020,10,9.18,0.9,3,Warm,2.491,8.16,15.21,1,0.474,0.946,0,9,0,1,2,3,20821130.0,-748600.0,-3.6,3,Premium,Fair Value,BUY
BLR-11371,BTM Layout,12.931011,77.610074,Sobha Ltd,Apartment,Unfurnished,Resale,2412,4,3,2,1,7,18,17,17,2.99,2.24,4.66,4.81,8.1,9,5,23320747,72,95,13.89,0.0884,2023-01-04,9668.63,2023,1,7.44,0.85,3,Cool,3.629,7.32,15.29,0,0.507,1.1,0,9,0,2,2,1,23239296.0,81451.0,0.35,3,Premium,Fair Value,SELL
BLR-11517,BTM Layout,12.916274,77.596119,Mantri Developers,Apartment,Semi-furnished,Ready to Move,503,2,2,2,0,23,23,11,11,3.4,6.8,6.01,6.15,7.7,7,7,7490853,61,34,8.41,0.0935,2024-01-26,14892.35,2024,1,7.28,0.55,3,Cool,5.29,6.09,13.42,1,0.368,0.353,0,4,0,1,1,1,7352723.0,138130.0,1.88,0,Mid-range,Fair Value,SELL
BLR-11521,BTM Layout,12.902032,77.603914,Prestige Group,Apartment,Fully-furnished,New Launch,2718,4,4,1,0,3,23,2,8,3.1,4.89,8.64,7.8,7.6,10,8,37145347,70,82,12.78,0.1073,2024-02-21,13666.43,2024,2,8.44,0.4,0,Warm,5.741,5.75,16.69,2,0.513,1.751,0,5,0,0,0,3,36972948.0,172399.0,0.47,3,Premium,Fair Value,BUY
BLR-11528,BTM Layout,12.929252,77.604076,Brigade Group,Apartment,Semi-furnished,Ready to Move,2194,2,2,2,0,2,9,8,17,1.48,7.63,0.8,4.82,8.7,10,6,26518743,56,94,11.82,0.1047,2021-05-15,12086.94,2021,5,8.28,0.85,2,Warm,3.409,7.48,16.09,1,0.544,1.25,0,1,0,1,1,3,26707476.0,-188733.0,-0.71,0,Mid-range,Fair Value,BUY
BLR-11545,BTM Layout,12.913413,77.616988,Salarpuria Sattva,Apartment,Unfurnished,Resale,2564,4,3,1,0,16,24,15,14,1.7,0.24,1.61,6.91,8.3,7,10,29213185,43,43,10.29,0.0704,2020-08-04,11393.6,2020,8,8.42,0.7,3,Cool,2.692,8.01,10.48,0,0.379,1.377,0,7,0,2,2,1,29088908.0,124277.0,0.43,0,Mid-range,Fair Value,SELL
BLR-11587,BTM Layout,12.910526,77.608938,Prestige Group,Apartment,Fully-furnished,Ready to Move,2324,5,4,0,0,12,13,15,17,0.95,5.57,6.63,6.97,8.6,8,6,36164020,39,48,9.91,0.1108,2020-06-29,15561.11,2020,6,7.64,0.85,3,Warm,4.515,6.66,14.47,2,0.552,1.705,0,5,0,0,1,3,35950132.0,213888.0,0.59,0,Mid-range,Fair Value,HOLD
BLR-11595,BTM Layout,12.916586,77.597481,Salarpuria Sattva,Builder Floor,Semi-furnished,New Launch,1886,2,2,1,0,1,19,0,17,2.5,6.47,2.82,6.13,8.1,6,7,25859227,84,73,12.4,0.0816,2022-02-25,13711.15,2022,2,7.14,0.85,0,Cool,4.266,6.84,14.55,1,0.476,1.219,0,7,1,1,0,1,26035722.0,-176495.0,-0.68,3,Premium,Fair Value,HOLD
BLR-11598,BTM Layout,12.905046,77.611799,Prestige Group,Plot,Fully-furnished,New Launch,2593,0,0,0,2,0,0,7,20,2.27,5.98,3.38,7.63,7.9,8,10,22755504,59,74,13.84,0.0962,2021-02-23,8775.74,2021,2,8.56,1.0,2,Cool,4.574,6.62,14.79,2,0.706,1.073,0,5,3,0,0,1,22821894.0,-66390.0,-0.29,1,Emerging High-Growth,Fair Value,SELL
BLR-11625,BTM Layout,12.902736,77.599334,Brigade Group,Apartment,Semi-furnished,New Launch,1565,2,1,2,1,1,5,24,9,2.95,2.96,3.11,7.67,7.7,10,5,17280656,93,95,9.18,0.1083,2020-09-26,11041.95,2020,9,7.58,0.45,4,Warm,4.164,6.92,18.33,1,0.456,0.815,0,1,0,1,0,3,16951184.0,329472.0,1.94,3,Premium,Fair Value,BUY
BLR-11665,BTM Layout,12.916031,77.619219,Sobha Ltd,Villa,Fully-furnished,Ready to Move,4264,3,3,1,1,1,3,14,17,1.25,5.13,6.93,6.73,8.5,10,9,65337750,42,30,8.32,0.1114,2021-04-13,15323.11,2021,4,9.1,0.85,3,Warm,4.532,6.65,14.14,2,0.768,3.081,0,9,4,0,1,3,65544764.0,-207014.0,-0.32,1,Emerging High-Growth,Fair Value,BUY
BLR-11677,BTM Layout,12.904809,77.599771,Godrej Properties,Plot,Semi-furnished,New Launch,1082,0,0,0,1,0,0,20,15,3.63,0.51,0.96,7.45,7.4,8,8,9352907,75,69,8.84,0.0758,2020-06-17,8644.09,2020,6,7.76,0.75,3,Cool,3.427,7.47,13.4,1,0.402,0.441,0,2,3,1,0,1,9088317.0,264590.0,2.91,3,Premium,Fair Value,SELL
BLR-11694,BTM Layout,12.904481,77.595537,Lodha Group,Villa,Unfurnished,Ready to Move,2896,4,4,2,1,3,3,2,14,3.25,0.67,2.4,7.46,7.6,9,8,41097176,34,33,9.5,0.121,2024-11-26,14191.01,2024,11,8.14,0.7,0,Warm,3.617,7.32,14.79,0,0.499,1.938,0,3,4,2,1,3,41721940.0,-624764.0,-1.5,0,Mid-range,Fair Value,HOLD
BLR-11747,BTM Layout,12.903362,77.597605,Lodha Group,Villa,Semi-furnished,New Launch,2947,5,2,2,2,3,4,15,17,0.95,7.99,0.62,7.59,8.5,5,9,47888201,41,82,13.05,0.0909,2023-02-17,16249.81,2023,2,7.6,0.85,3,Cool,3.952,7.08,13.6,1,0.689,2.258,0,3,4,1,0,1,48025976.0,-137775.0,-0.29,1,Emerging High-Growth,Fair Value,SELL
BLR-11830,BTM Layout,12.920732,77.611158,Godrej Properties,Apartment,Fully-furnished,Resale,867,2,2,1,0,4,10,17,19,3.75,6.77,6.48,5.93,7.6,10,8,11838279,40,38,13.16,0.08,2022-01-22,13654.3,2022,1,8.44,0.95,3,Cool,5.445,5.97,11.14,2,0.54,0.558,0,2,0,0,2,1,11582523.0,255756.0,2.21,0,Mid-range,Fair Value,SELL
BLR-11866,BTM Layout,12.909639,77.610297,Assetz Property Group,Builder Floor,Unfurnished,Ready to Move,1471,1,1,0,0,2,6,0,6,2.05,6.8,1.9,7.1,8.1,5,10,17069847,58,53,10.94,0.0901,2022-01-02,11604.25,2022,1,7.74,0.3,0,Cool,4.232,6.87,13.5,0,0.163,0.805,0,0,1,2,1,1,17100014.0,-30167.0,-0.18,0,Mid-range,Fair Value,SELL
BLR-11879,BTM Layout,12.92849,77.610322,Godrej Properties,Builder Floor,Semi-furnished,Resale,1582,2,2,2,1,2,24,11,4,0.83,5.35,4.62,5.09,8.9,10,8,19335278,70,76,13.65,0.0881,2020-03-13,12222.05,2020,3,8.96,0.2,3,Cool,3.557,7.37,14.59,1,0.395,0.912,0,2,1,1,2,1,18720138.0,615140.0,3.29,3,Premium,Fair Value,SELL
BLR-11933,BTM Layout,12.909272,77.609988,Assetz Property Group,Apartment,Unfurnished,Ready to Move,1612,4,4,0,1,23,24,1,8,2.75,1.15,1.71,7.13,7.8,8,4,19758003,69,90,13.19,0.1282,2020-11-18,12256.83,2020,11,6.72,0.4,0,Warm,3.317,7.55,18.97,0,0.247,0.932,0,0,0,2,1,3,19778022.0,-20019.0,-0.1,2,Budget,Fair Value,BUY
BLR-11942,BTM Layout,12.905749,77.618019,Lodha Group,Villa,Unfurnished,Resale,2324,3,2,1,1,1,3,23,20,2.98,2.04,7.26,7.75,7.6,5,10,26869436,82,34,8.49,0.0959,2022-04-11,11561.72,2022,4,7.54,1.0,4,Cool,4.841,6.42,14.71,0,0.489,1.267,0,3,4,2,2,1,27116816.0,-247380.0,-0.91,3,Premium,Fair Value,HOLD
BLR-11944,BTM Layout,12.92551,77.611232,Puravankara,Plot,Unfurnished,Resale,2712,0,0,0,2,0,0,0,14,3.52,5.85,3.23,5.43,7.8,7,9,23330064,56,82,11.07,0.0742,2021-07-29,8602.53,2021,7,7.92,0.7,0,Cool,4.406,6.74,12.68,0,0.438,1.1,0,6,3,2,2,1,23058498.0,271566.0,1.18,0,Mid-range,Fair Value,SELL
BLR-11953,BTM Layout,12.909214,77.623035,Prestige Group,Apartment,Fully-furnished,Resale,1608,3,2,0,1,1,8,1,16,1.99,1.49,5.75,7.59,8.1,9,10,25955787,54,76,10.55,0.0992,2021-08-23,16141.66,2021,8,8.94,0.8,0,Cool,4.042,7.01,14.9,2,0.546,1.224,0,5,0,0,2,1,25829352.0,126435.0,0.49,0,Mid-range,Fair Value,SELL
BLR-11983,BTM Layout,12.920141,77.602674,Lodha Group,Apartment,Semi-furnished,Ready to Move,883,2,1,1,0,15,24,19,12,0.77,3.96,2.12,5.79,8.8,8,6,11252950,70,73,12.39,0.1257,2021-08-02,12744.0,2021,8,7.72,0.6,3,Warm,2.933,7.83,18.26,1,0.353,0.531,0,3,0,1,1,3,11210352.0,42598.0,0.38,3,Premium,Fair Value,BUY
BLR-11989,BTM Layout,12.907992,77.610691,Sobha Ltd,Builder Floor,Semi-furnished,New Launch,1067,3,2,2,1,10,10,7,2,1.72,5.8,2.5,7.28,8.2,8,7,14350689,57,62,9.24,0.1024,2020-04-17,13449.57,2020,4,7.78,0.1,2,Warm,4.082,6.98,14.95,1,0.339,0.677,0,9,1,1,0,3,12242494.0,2108195.0,17.22,0,Mid-range,Overpriced,BUY
BLR-11996,BTM Layout,12.920835,77.60449,Salarpuria Sattva,Plot,Semi-furnished,Ready to Move,814,0,0,0,2,0,0,14,10,3.5,0.72,3.93,5.75,7.7,6,10,7443083,94,83,9.32,0.0702,2024-11-22,9143.84,2024,11,7.88,0.5,3,Cool,3.592,7.34,14.21,1,0.374,0.351,0,7,3,1,1,1,7020182.5,422900.5,6.02,3,Premium,Fair Value,HOLD
BLR-12000,BTM Layout,12.903572,77.597794,Lodha Group,Plot,Semi-furnished,New Launch,1991,0,0,0,1,0,0,4,4,0.78,0.25,7.02,7.57,8.6,10,6,18222425,38,40,10.2,0.0748,2023-05-28,9152.4,2023,5,8.24,0.2,1,Cool,3.62,7.32,10.58,1,0.319,0.859,0,3,3,1,0,1,18175948.0,46477.0,0.26,0,Mid-range,Fair Value,SELL
BLR-12011,BTM Layout,12.904773,77.599082,Prestige Group,Plot,Unfurnished,Ready to Move,2254,0,0,0,1,0,0,2,3,1.84,0.54,1.63,7.45,8.1,5,7,21331557,85,61,11.59,0.1131,2023-07-26,9463.87,2023,7,6.84,0.15,0,Warm,2.94,7.83,17.39,0,0.223,1.006,0,5,3,2,1,3,21411670.0,-80113.0,-0.37,3,Premium,Fair Value,BUY
BLR-12029,BTM Layout,12.930088,77.607915,Shriram Properties,Apartment,Fully-furnished,Resale,1569,3,2,2,0,4,4,16,13,3.6,7.89,6.56,4.84,7.8,7,6,17073508,87,86,10.14,0.0856,2021-12-16,10881.78,2021,12,7.02,0.65,3,Cool,5.36,6.04,15.49,2,0.557,0.805,0,8,0,0,2,1,17055964.0,17544.0,0.1,3,Premium,Fair Value,HOLD
BLR-12047,BTM Layout,12.925167,77.599213,Prestige Group,Apartment,Semi-furnished,New Launch,2158,4,4,2,0,4,5,19,13,3.58,6.6,6.17,5.19,7.8,7,4,19753107,41,32,13.57,0.0718,2023-03-30,9153.43,2023,3,6.42,0.65,3,Cool,5.104,6.22,10.19,1,0.492,0.931,0,5,0,1,0,1,21181452.0,-1428345.0,-6.74,2,Budget,Fair Value,SELL
BLR-12122,BTM Layout,12.931574,77.598928,Brigade Group,Apartment,Unfurnished,Ready to Move,895,2,2,0,1,3,9,8,15,3.33,5.1,4.3,4.48,8.0,7,6,10853004,43,68,13.36,0.1088,2021-06-30,12126.26,2021,6,7.1,0.75,2,Warm,4.166,6.92,15.07,0,0.291,0.512,0,1,0,2,1,3,11032234.0,-179230.0,-1.62,0,Mid-range,Fair Value,BUY
BLR-12128,BTM Layout,12.918798,77.596345,Puravankara,Villa,Semi-furnished,Ready to Move,2988,5,2,1,2,1,3,14,3,3.99,6.23,4.77,5.87,7.5,10,8,41764203,79,82,12.34,0.1065,2021-11-10,13977.31,2021,11,8.4,0.15,3,Warm,5.064,6.25,17.06,1,0.467,1.969,0,6,4,1,1,3,36595812.0,5168391.0,14.12,3,Premium,Overpriced,BUY
BLR-12134,BTM Layout,12.915616,77.60987,Mantri Developers,Builder Floor,Fully-furnished,Resale,1479,2,1,0,0,13,20,9,13,2.34,1.6,3.87,6.44,8.1,5,9,15924116,59,28,8.61,0.0704,2024-11-14,10766.81,2024,11,7.44,0.65,2,Cool,3.523,7.39,10.83,2,0.451,0.751,0,4,1,0,2,1,17784930.0,-1860814.0,-10.46,0,Mid-range,Underpriced,SELL
BLR-12152,BTM Layout,12.902042,77.618638,Lodha Group,Apartment,Fully-furnished,Resale,994,1,1,1,0,1,15,6,20,3.9,4.17,5.25,8.16,7.2,5,8,12135217,61,68,7.98,0.0957,2024-07-21,12208.47,2024,7,6.78,1.0,2,Cool,5.289,6.09,14.66,2,0.56,0.572,0,3,0,0,2,1,12827557.0,-692340.0,-5.4,0,Mid-range,Fair Value,SELL
BLR-12181,BTM Layout,12.915826,77.622121,Mantri Developers,Villa,Unfurnished,Ready to Move,4426,3,4,2,2,2,4,6,12,2.19,6.1,4.44,6.88,8.1,6,7,52163651,68,75,8.01,0.121,2022-12-11,11785.73,2022,12,7.14,0.6,2,Warm,4.594,6.6,17.75,0,0.616,2.459,0,4,4,2,1,3,52695264.0,-531613.0,-1.01,1,Emerging High-Growth,Fair Value,BUY
BLR-12214,BTM Layout,12.928312,77.602498,Assetz Property Group,Builder Floor,Unfurnished,Resale,692,3,2,0,1,5,16,14,14,0.91,5.38,0.85,4.89,8.9,5,6,10307607,87,32,9.79,0.0738,2024-11-08,14895.39,2024,11,6.86,0.7,3,Cool,2.787,7.94,12.69,0,0.267,0.486,0,0,1,2,2,1,9975267.0,332340.0,3.33,3,Premium,Fair Value,HOLD
BLR-12219,BTM Layout,12.915273,77.596575,Salarpuria Sattva,Penthouse,Unfurnished,Ready to Move,2810,5,4,2,1,27,27,19,13,0.66,7.25,1.7,6.27,8.8,7,8,45051220,52,79,7.73,0.116,2024-05-11,16032.46,2024,5,8.02,0.65,3,Warm,3.588,7.35,16.57,0,0.481,2.124,0,7,2,2,1,3,45152164.0,-100944.0,-0.22,1,Emerging High-Growth,Fair Value,HOLD
BLR-12223,BTM Layout,12.918835,77.598206,Prestige Group,Apartment,Unfurnished,Resale,2029,3,2,1,0,8,8,22,10,2.96,7.98,7.01,5.88,7.9,8,9,19021814,84,95,12.29,0.0799,2023-09-26,9374.97,2023,9,8.26,0.5,4,Cool,5.504,5.93,15.04,0,0.297,0.897,0,5,0,2,2,1,18676494.0,345320.0,1.85,3,Premium,Fair Value,HOLD
BLR-12245,BTM Layout,12.926733,77.618091,Godrej Properties,Apartment,Semi-furnished,Resale,2370,3,3,1,1,7,15,15,11,0.97,7.75,2.63,5.6,8.8,8,8,29169541,74,33,7.06,0.0761,2020-09-25,12307.82,2020,9,8.32,0.55,3,Cool,3.815,7.18,12.3,1,0.48,1.375,0,2,0,1,2,1,29455998.0,-286457.0,-0.97,3,Premium,Fair Value,SELL
BLR-12271,BTM Layout,12.910059,77.595514,Mantri Developers,Builder Floor,Unfurnished,New Launch,817,2,1,2,0,6,21,18,20,0.43,0.69,5.68,6.84,8.8,10,7,11253872,59,26,11.83,0.1168,2023-11-17,13774.63,2023,11,8.62,1.0,3,Warm,3.134,7.68,15.41,0,0.399,0.531,0,4,1,2,0,3,11112835.0,141037.0,1.27,0,Mid-range,Fair Value,BUY
BLR-12278,BTM Layout,12.901658,77.622794,Assetz Property Group,Builder Floor,Semi-furnished,Resale,691,3,3,2,0,1,23,16,18,0.47,1.28,3.24,8.36,8.6,8,8,9473608,78,95,11.85,0.1282,2024-01-09,13710.0,2024,1,8.24,0.9,3,Warm,3.158,7.66,19.57,1,0.466,0.447,0,0,1,1,2,3,9559906.0,-86298.0,-0.9,3,Premium,Fair Value,BUY
BLR-12323,BTM Layout,12.912458,77.601498,Mantri Developers,Villa,Unfurnished,Resale,2022,4,3,2,2,1,2,16,14,0.78,7.03,8.81,6.62,8.7,6,7,29745563,59,44,9.15,0.1118,2022-03-19,14710.96,2022,3,7.38,0.7,3,Warm,5.096,6.23,15.45,0,0.496,1.402,0,4,4,2,2,3,29488294.0,257269.0,0.87,0,Mid-range,Fair Value,BUY
BLR-12377,BTM Layout,12.928345,77.603453,Shriram Properties,Apartment,Unfurnished,Resale,2798,2,2,1,0,3,12,20,18,1.4,3.22,2.56,4.9,8.7,7,7,25480316,53,87,11.14,0.1086,2022-05-02,9106.62,2022,5,7.68,0.9,3,Warm,2.871,7.88,16.12,0,0.443,1.201,0,8,0,2,2,3,25241310.0,239006.0,0.95,0,Mid-range,Fair Value,BUY
BLR-12416,BTM Layout,12.90692,77.598016,Prestige Group,Apartment,Semi-furnished,Ready to Move,1518,3,2,2,1,17,20,24,11,3.1,3.5,5.02,7.2,7.7,10,10,15521136,71,63,12.21,0.1091,2021-09-26,10224.73,2021,9,9.08,0.55,4,Warm,4.589,6.61,16.35,1,0.479,0.732,0,5,0,1,1,3,16413291.0,-892155.0,-5.44,3,Premium,Fair Value,BUY
BLR-12436,BTM Layout,12.913353,77.610775,Godrej Properties,Villa,Fully-furnished,New Launch,3087,5,4,3,2,3,4,6,11,3.42,5.57,0.52,6.71,7.6,5,10,47965230,75,69,10.26,0.1268,2024-07-21,15537.81,2024,7,7.54,0.55,2,Warm,4.093,6.97,18.5,2,0.773,2.261,0,2,4,0,0,3,47998468.0,-33238.0,-0.07,1,Emerging High-Growth,Fair Value,BUY
BLR-12441,BTM Layout,12.930161,77.618133,Prestige Group,Plot,Unfurnished,Ready to Move,2995,0,0,0,1,0,0,20,4,0.88,6.65,5.57,5.27,8.9,10,10,18915683,40,73,9.5,0.0865,2020-02-25,6315.75,2020,2,9.56,0.2,3,Cool,4.069,6.99,12.84,0,0.28,0.892,0,5,3,2,1,1,21830870.0,-2915187.0,-13.35,0,Mid-range,Underpriced,SELL
BLR-12461,BTM Layout,12.918878,77.600524,Godrej Properties,Villa,Unfurnished,Resale,2100,4,3,3,1,1,4,15,12,0.73,5.59,3.1,5.9,8.8,10,4,31510098,38,26,13.69,0.0769,2023-08-30,15004.81,2023,8,7.72,0.6,3,Cool,3.469,7.43,10.37,0,0.476,1.486,0,2,4,2,2,1,31572058.0,-61960.0,-0.2,0,Mid-range,Fair Value,SELL
BLR-12500,BTM Layout,12.918327,77.597783,Sobha Ltd,Apartment,Fully-furnished,Resale,2613,4,3,2,0,1,12,10,13,3.78,3.31,7.92,5.93,7.6,9,8,32924045,92,93,7.56,0.0994,2021-07-10,12600.09,2021,7,8.14,0.65,2,Cool,5.052,6.26,17.33,2,0.619,1.552,0,9,0,0,2,1,32624632.0,299413.0,0.92,3,Premium,Fair Value,SELL
BLR-12509,BTM Layout,12.906287,77.600799,Shriram Properties,Villa,Fully-furnished,Resale,4253,5,4,2,1,3,3,19,11,1.84,3.63,5.6,7.29,8.2,9,7,63657552,72,26,8.78,0.0882,2021-07-24,14967.68,2021,7,8.08,0.55,3,Cool,4.312,6.81,13.2,2,0.743,3.001,0,8,4,0,2,1,62969156.0,688396.0,1.09,1,Emerging High-Growth,Fair Value,SELL
BLR-12536,BTM Layout,12.926862,77.599182,Shriram Properties,Apartment,Semi-furnished,New Launch,1194,3,3,2,0,16,17,5,11,1.61,6.51,9.16,5.0,8.6,5,6,16224137,87,47,13.84,0.1204,2024-11-13,13588.05,2024,11,6.74,0.55,1,Warm,4.948,6.34,17.8,1,0.409,0.765,0,8,0,1,0,3,18344442.0,-2120305.0,-11.56,3,Premium,Underpriced,BUY
BLR-12538,BTM Layout,12.908703,77.595589,Shriram Properties,Villa,Fully-furnished,New Launch,2289,4,3,1,2,1,3,20,14,1.06,2.4,5.07,6.99,8.5,8,7,31607376,84,31,13.01,0.0776,2023-07-06,13808.38,2023,7,7.9,0.7,3,Cool,3.612,7.33,12.89,2,0.662,1.49,0,8,4,0,0,1,31811104.0,-203728.0,-0.64,1,Emerging High-Growth,Fair Value,HOLD
BLR-12549,BTM Layout,12.901806,77.625095,Salarpuria Sattva,Penthouse,Semi-furnished,Resale,3040,4,4,2,2,17,17,10,7,2.82,6.96,8.55,8.44,7.6,9,9,51715376,90,78,13.82,0.0879,2024-05-31,17011.64,2024,5,8.44,0.35,2,Cool,6.199,5.41,15.63,1,0.57,2.438,0,7,2,1,2,1,47733080.0,3982296.0,8.34,1,Emerging High-Growth,Fair Value,HOLD
BLR-12567,BTM Layout,12.927303,77.602156,Puravankara,Apartment,Fully-furnished,Ready to Move,1547,3,3,2,1,2,13,2,6,1.6,2.66,7.81,4.99,8.6,10,5,25549757,74,79,8.49,0.076,2023-07-11,16515.68,2023,7,7.94,0.3,0,Cool,3.902,7.11,13.67,2,0.518,1.205,0,6,0,0,1,1,25288618.0,261139.0,1.03,3,Premium,Fair Value,SELL
BLR-12583,BTM Layout,12.917815,77.622207,Godrej Properties,Apartment,Semi-furnished,Ready to Move,1154,1,1,0,1,19,21,14,5,1.23,5.67,9.2,6.69,8.5,5,5,13313778,61,72,8.36,0.1038,2024-12-11,11537.07,2024,12,6.4,0.25,3,Warm,5.077,6.24,15.59,1,0.282,0.628,0,2,0,1,1,3,13410771.0,-96993.0,-0.72,0,Mid-range,Fair Value,BUY
BLR-12605,BTM Layout,12.912052,77.61976,Puravankara,Builder Floor,Fully-furnished,Resale,2010,5,5,2,0,8,16,1,8,1.48,6.85,0.69,7.16,8.3,5,7,30112206,72,76,11.41,0.104,2024-10-05,14981.2,2024,10,6.92,0.4,0,Warm,3.816,7.18,16.28,2,0.521,1.42,0,6,1,0,2,3,30007296.0,104910.0,0.35,3,Premium,Fair Value,BUY
BLR-12641,BTM Layout,12.927865,77.611789,Sobha Ltd,Apartment,Unfurnished,Resale,1947,3,3,1,1,15,25,22,17,2.69,0.76,6.86,5.21,8.1,10,9,20199854,38,85,7.75,0.1205,2023-01-24,10374.86,2023,1,8.94,0.85,4,Warm,3.768,7.21,16.5,0,0.429,0.952,0,9,0,2,2,3,20050200.0,149654.0,0.75,0,Mid-range,Fair Value,SELL
BLR-12646,BTM Layout,12.928638,77.60401,Godrej Properties,Villa,Semi-furnished,Ready to Move,2585,5,3,3,2,1,4,7,16,2.24,4.28,7.09,4.88,8.4,10,8,44355362,93,93,11.25,0.0768,2021-03-19,17158.75,2021,3,8.76,0.8,2,Cool,4.278,6.84,15.12,1,0.705,2.091,0,2,4,1,1,1,44209844.0,145518.0,0.33,1,Emerging High-Growth,Fair Value,HOLD
BLR-12662,BTM Layout,12.92013,77.596779,Salarpuria Sattva,Villa,Semi-furnished,Ready to Move,3011,5,4,1,1,2,4,5,7,1.41,6.97,6.26,5.73,8.6,6,10,45711132,69,85,8.35,0.0903,2024-07-06,15181.38,2024,7,8.24,0.35,1,Cool,4.572,6.62,15.03,1,0.468,2.155,0,7,4,1,1,1,50606812.0,-4895680.0,-9.67,1,Emerging High-Growth,Fair Value,SELL
